,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
16311,30924,city_14,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,4,0
16312,22431,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,NGO,>4,6,0
16313,16796,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,54,0
16314,24835,city_115,0.789,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,108,1
16315,901,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,4,11,0
16316,30245,city_11,0.55,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,76,0
16317,6094,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 1000,Funded Startup,2,27,1
16318,12029,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,Arts,6~10 years,less than 100,Funded Startup,1,42,0
16319,5703,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,44,0
16320,21723,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Funded Startup,1,22,0
16321,22145,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,6~10 years,less than 100,Pvt Ltd,3,11,0
16322,28635,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,never,163,0
16323,13812,city_10,0.895,Male,No relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 1000,Public Sector,>4,24,0
16324,25992,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Public Sector,>4,19,0
16325,32675,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,2,158,0
16326,792,city_23,0.899,Male,No relevent experience,Part time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,3,5,0
16327,16915,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,> 20 years,less than 100,Pvt Ltd,3,34,0
16328,25474,city_103,0.92,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,NGO,2,36,1
16329,18739,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,never,106,0
16330,27866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Funded Startup,1,31,0
16331,16062,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,4,46,0
16332,32842,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,11~20 years,less than 100,Pvt Ltd,2,82,0
16333,16692,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,2,96,0
16334,25542,city_75,0.9390000000000001,Female,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,25,0
16335,18899,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,NGO,never,232,0
16336,25410,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,74,1
16337,22525,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,7,0
16338,30068,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,NGO,>4,70,0
16339,12672,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,2,138,0
16340,9626,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,0~5 years,less than 1000,Pvt Ltd,1,63,0
16341,4887,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,56,0
16342,30457,city_160,0.92,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,82,0
16343,18983,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,27,0
16344,12076,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,23,0
16345,25357,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,1000 +,Pvt Ltd,>4,14,0
16346,32110,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,40,0
16347,9372,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,2,39,0
16348,1109,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,>4,72,0
16349,14488,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,34,0
16350,2852,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,2,30,0
16351,31412,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,2,23,0
16352,13433,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,Business Degree,6~10 years,1000 +,Pvt Ltd,4,34,0
16353,8109,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Public Sector,1,114,0
16354,6131,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,never,37,0
16355,16517,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,Business Degree,0~5 years,1000 +,Pvt Ltd,1,86,0
16356,10669,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,18,1
16357,14724,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,No Major,0~5 years,1000 +,Pvt Ltd,never,86,0
16358,29875,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,36,0
16359,7010,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,4,0
16360,14511,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,8,0
16361,6069,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,>4,112,0
16362,22898,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,>4,19,0
16363,7942,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,112,1
16364,29280,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,108,0
16365,23645,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,2,58,0
16366,2868,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,50,0
16367,26896,city_102,0.804,Male,Has relevent experience,Part time course,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,2,36,0
16368,15783,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,never,27,1
16369,13746,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,88,0
16370,27457,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,83,0
16371,28726,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,> 20 years,less than 100,Pvt Ltd,4,11,0
16372,17004,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,232,0
16373,17400,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,10,0
16374,30686,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,44,0
16375,12573,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,1,5,0
16376,28077,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,6~10 years,1000 +,NGO,4,6,0
16377,21183,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,2,68,0
16378,1552,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,NGO,1,42,0
16379,7571,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,1000 +,Pvt Ltd,4,80,0
16380,25873,city_97,0.925,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,62,0
16381,7580,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,212,1
16382,28310,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,108,1
16383,18337,city_75,0.9390000000000001,Female,Has relevent experience,no_enrollment,Masters,Other,6~10 years,1000 +,Pvt Ltd,1,40,0
16384,27404,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,2,96,0
16385,6820,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Public Sector,2,7,0
16386,29094,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,1,30,0
16387,14652,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,103,0
16388,18952,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,Business Degree,6~10 years,less than 100,Pvt Ltd,2,85,0
16389,24706,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,> 20 years,less than 100,Pvt Ltd,1,88,0
16390,21968,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,50,0
16391,11258,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,45,0
16392,29283,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,3,55,0
16393,14374,city_149,0.6890000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Public Sector,1,16,0
16394,16859,city_118,0.722,Male,Has relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,2,15,0
16395,29232,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,1,72,0
16396,3050,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,4,58,0
16397,26874,city_100,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,1,64,0
16398,32055,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,1,49,0
16399,14212,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,Business Degree,0~5 years,less than 100,Pvt Ltd,2,312,0
16400,31526,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,Business Degree,0~5 years,1000 +,Pvt Ltd,1,18,0
16401,30653,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,3,43,0
16402,13868,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,34,0
16403,27258,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,never,180,0
16404,22468,city_21,0.624,Male,Has relevent experience,Part time course,Masters,STEM,6~10 years,less than 100,Pvt Ltd,2,66,1
16405,6289,city_67,0.855,Male,Has relevent experience,Full time course,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,never,19,0
16406,728,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Funded Startup,2,28,0
16407,33321,city_41,0.8270000000000001,Female,Has relevent experience,no_enrollment,Graduate,Arts,11~20 years,1000 +,Pvt Ltd,1,83,0
16408,27830,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,1,0
16409,22729,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,24,0
16410,14719,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,50,0
16411,15410,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,170,0
16412,7288,city_67,0.855,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 1000,Pvt Ltd,1,34,0
16413,30172,city_28,0.9390000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Public Sector,2,11,0
16414,11099,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,1,46,0
16415,5236,city_67,0.855,Female,No relevent experience,Full time course,Graduate,Other,0~5 years,less than 100,Pvt Ltd,1,38,0
16416,33380,city_83,0.9229999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,168,0
16417,24431,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 1000,Pvt Ltd,1,21,0
16418,25616,city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Masters,STEM,11~20 years,less than 100,Funded Startup,1,54,0
16419,19827,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,4,105,0
16420,24129,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,never,126,0
16421,16336,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,>4,272,1
16422,2802,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,> 20 years,less than 100,Pvt Ltd,>4,10,0
16423,32748,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,28,0
16424,11391,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,Humanities,> 20 years,less than 100,Early Stage Startup,1,7,0
16425,6024,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,never,110,1
16426,12089,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,1,196,1
16427,1458,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,>4,6,1
16428,770,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,1,12,0
16429,11740,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,>4,6,0
16430,26567,city_13,0.8270000000000001,Male,Has relevent experience,Part time course,High School,STEM,6~10 years,less than 1000,Pvt Ltd,1,31,0
16431,14634,city_11,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,>4,23,0
16432,12226,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,99,0
16433,1303,city_75,0.9390000000000001,Other,No relevent experience,no_enrollment,Graduate,Other,> 20 years,less than 100,Pvt Ltd,>4,13,0
16434,3307,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Early Stage Startup,1,67,0
16435,28891,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,102,0
16436,25710,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,> 20 years,less than 1000,Pvt Ltd,>4,34,0
16437,28677,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,> 20 years,less than 1000,NGO,1,2,0
16438,8631,city_45,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,14,0
16439,5766,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,20,0
16440,16634,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,3,32,0
16441,27767,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,1000 +,Pvt Ltd,1,26,0
16442,17852,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,4,128,1
16443,20582,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,26,0
16444,27061,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,31,0
16445,15428,city_76,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,56,0
16446,16994,city_46,0.762,Other,Has relevent experience,Part time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,262,0
16447,31641,city_103,0.92,Female,No relevent experience,Full time course,Masters,STEM,> 20 years,1000 +,Public Sector,>4,4,0
16448,25886,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,170,0
16449,25731,city_71,0.884,Male,No relevent experience,Part time course,Masters,No Major,0~5 years,less than 100,Pvt Ltd,1,15,0
16450,27356,city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,48,1
16451,21969,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,7,0
16452,14417,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,> 20 years,1000 +,Pvt Ltd,4,72,0
16453,17119,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,never,9,0
16454,11160,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,192,0
16455,5878,city_93,0.865,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,142,1
16456,28623,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,160,0
16457,17906,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,3,0
16458,19998,city_91,0.691,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,31,0
16459,12756,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,4,21,1
16460,28052,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,238,0
16461,27751,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,9,0
16462,19852,city_104,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,63,0
16463,32238,city_159,0.843,Male,No relevent experience,Full time course,Primary School,STEM,6~10 years,less than 100,Pvt Ltd,1,162,0
16464,27704,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,never,55,0
16465,10897,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,4,104,1
16466,7673,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,17,0
16467,5207,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,76,0
16468,10210,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,1,69,0
16469,32383,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,2,23,0
16470,8663,city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,>4,13,0
16471,10911,city_16,0.91,Other,No relevent experience,Full time course,Graduate,Humanities,6~10 years,less than 100,Pvt Ltd,1,48,0
16472,9998,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,4,128,0
16473,22249,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,1,12,0
16474,7366,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,17,1
16475,27631,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,50,1
16476,15435,city_90,0.698,Male,No relevent experience,Part time course,Graduate,STEM,6~10 years,less than 100,NGO,2,135,1
16477,20165,city_134,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,260,0
16478,3298,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,184,0
16479,25333,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,1000 +,Pvt Ltd,never,15,0
16480,32989,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,0~5 years,1000 +,NGO,1,19,0
16481,27326,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,17,0
16482,285,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,1000 +,Pvt Ltd,2,17,0
16483,30836,city_134,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,21,0
16484,22170,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Public Sector,1,8,1
16485,12331,city_79,0.698,Male,No relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,28,1
16486,7972,city_28,0.9390000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,22,0
16487,12028,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,61,0
16488,11427,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,119,0
16489,8828,city_62,0.645,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Funded Startup,1,96,0
16490,4527,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,2,109,0
16491,81,city_97,0.925,Male,No relevent experience,Full time course,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,46,0
16492,18698,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,220,0
16493,30500,city_104,0.924,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,79,0
16494,32992,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,2,74,0
16495,20674,city_97,0.925,Male,No relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,>4,116,0
16496,32779,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,20,0
16497,6980,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,127,0
16498,783,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,84,0
16499,14252,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,81,0
16500,32704,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,15,0
16501,16522,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,>4,44,0
16502,17945,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,Arts,0~5 years,less than 1000,Pvt Ltd,3,37,0
16503,734,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,11,0
16504,2690,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,55,0
16505,6856,city_114,0.9259999999999999,Other,No relevent experience,Full time course,High School,STEM,6~10 years,1000 +,Pvt Ltd,1,210,0
16506,5043,city_162,0.767,Male,Has relevent experience,Full time course,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,35,0
16507,736,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,7,1
16508,11052,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,80,0
16509,27252,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,112,0
16510,19991,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,15,0
16511,8367,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,110,0
16512,32814,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,3,22,0
16513,23779,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,32,0
16514,32321,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,0~5 years,less than 100,NGO,1,13,0
16515,6267,city_93,0.865,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,4,63,0
16516,9886,city_104,0.924,Male,Has relevent experience,no_enrollment,Primary School,STEM,11~20 years,less than 1000,Pvt Ltd,2,58,0
16517,27435,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,4,198,0
16518,32724,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,21,0
16519,5119,city_74,0.579,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,268,0
