city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_67,0.855,1,1,0,1,1,3,1,4,1,54,0
city_71,0.884,1,1,0,1,1,1,2,4,1,112,0
Other,0.848,1,1,0,1,1,3,3,4,2,17,1
city_75,0.9390000000000001,1,0,1,1,1,3,3,4,1,12,0
city_160,0.92,2,1,0,1,1,1,1,4,1,33,0
city_105,0.794,1,1,0,1,1,2,1,4,1,20,0
city_103,0.92,1,0,1,1,0,1,1,4,1,72,0
city_65,0.802,1,1,0,1,1,2,1,4,1,102,0
city_103,0.92,1,1,0,1,1,4,3,4,2,18,0
city_61,0.9129999999999999,1,1,0,1,1,4,3,4,2,22,0
city_123,0.738,1,0,1,0,1,1,1,4,1,4,0
city_16,0.91,1,1,0,1,1,1,1,4,2,48,0
city_103,0.92,1,1,0,1,0,3,1,4,1,64,0
city_103,0.92,1,1,0,1,1,3,3,4,2,74,0
city_103,0.92,1,1,0,1,1,2,3,4,1,96,1
Other,0.74,1,1,0,1,1,1,1,4,1,111,1
city_162,0.767,1,1,0,1,1,2,1,4,2,114,0
city_99,0.915,1,0,0,1,1,4,1,4,2,47,0
city_16,0.91,1,1,0,1,1,1,1,3,1,57,0
city_21,0.624,1,0,0,1,1,1,1,4,1,39,0
city_21,0.624,1,1,0,1,1,1,1,3,1,65,0
city_100,0.887,1,1,0,1,1,3,1,4,1,11,0
city_103,0.92,1,1,0,1,1,4,3,4,1,5,0
city_103,0.92,1,1,0,1,1,3,1,4,2,45,0
city_16,0.91,3,0,1,1,1,1,1,4,1,66,0
city_114,0.9259999999999999,1,1,0,1,1,3,2,4,1,65,0
city_103,0.92,3,0,1,0,1,2,1,2,1,54,0
city_71,0.884,1,1,1,1,1,4,3,4,1,28,1
Other,0.727,2,1,0,1,1,2,2,2,2,37,0
city_16,0.91,1,1,0,1,1,2,1,4,1,56,0
city_160,0.92,1,1,0,1,0,4,1,4,2,50,0
city_103,0.92,1,1,0,1,1,4,3,1,2,91,0
city_21,0.624,1,1,1,1,1,1,3,4,1,4,0
city_97,0.925,1,1,0,1,0,3,2,1,1,112,0
city_104,0.924,1,1,0,1,1,1,2,3,1,128,0
Other,0.742,1,0,0,1,1,3,1,4,2,8,0
city_16,0.91,1,1,0,1,1,2,3,4,1,40,1
city_114,0.9259999999999999,1,0,0,0,1,1,1,4,0,45,0
city_16,0.91,2,0,1,1,0,1,1,4,1,127,0
city_114,0.9259999999999999,1,1,0,1,1,1,1,4,0,10,0
city_103,0.92,1,1,0,1,1,4,3,1,2,50,0
city_103,0.92,1,1,0,1,1,4,3,4,2,126,0
Other,0.795,1,0,1,0,1,1,1,4,1,4,0
city_103,0.92,1,1,0,1,1,3,2,4,1,75,1
city_103,0.92,1,1,0,1,1,2,2,3,1,90,0
city_103,0.92,1,1,0,1,1,3,1,2,1,84,0
city_103,0.92,1,1,0,1,1,3,2,4,1,47,0
city_67,0.855,1,1,0,1,0,3,2,4,1,54,0
city_103,0.92,1,1,0,1,1,4,3,4,1,94,0
city_21,0.624,1,1,0,1,0,1,2,2,1,127,0
city_103,0.92,1,1,0,1,1,4,1,4,1,102,0
city_28,0.9390000000000001,1,0,1,0,1,1,1,4,1,12,0
city_103,0.92,1,1,0,1,1,1,3,4,1,20,0
city_16,0.91,1,1,0,1,1,3,1,2,1,42,0
city_83,0.9229999999999999,1,1,0,1,1,1,1,4,1,46,0
city_103,0.92,1,1,0,1,0,4,1,4,1,5,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,2,31,0
city_73,0.754,1,1,1,0,1,3,1,4,1,23,0
city_100,0.887,1,0,1,0,1,1,1,4,0,76,0
city_103,0.92,2,0,1,1,1,1,1,4,0,45,0
city_136,0.897,1,1,0,1,1,4,3,4,2,52,0
city_67,0.855,1,0,0,1,0,1,1,4,1,8,0
city_103,0.92,1,1,0,1,1,3,3,4,2,8,0
city_71,0.884,2,1,0,1,1,1,1,2,1,94,0
city_71,0.884,1,1,0,1,1,2,1,4,1,12,0
city_24,0.698,1,1,0,1,0,3,2,4,1,28,0
Other,0.9209999999999999,1,1,1,1,1,2,2,4,1,8,0
city_21,0.624,1,1,0,1,1,1,1,4,1,12,1
city_75,0.9390000000000001,1,1,0,1,1,1,1,2,1,12,0
city_138,0.836,1,1,0,1,1,3,1,4,1,50,0
city_103,0.92,1,0,1,1,1,1,1,4,0,98,0
city_114,0.9259999999999999,1,0,0,1,1,3,1,4,1,104,1
city_16,0.91,1,1,0,1,1,2,3,4,1,48,0
city_67,0.855,1,1,0,1,0,2,2,4,1,113,0
city_103,0.92,1,1,0,1,1,3,2,4,1,4,0
city_21,0.624,1,0,0,1,1,1,1,4,0,180,1
city_99,0.915,1,1,0,1,1,2,1,2,1,102,0
city_16,0.91,1,1,0,1,1,3,3,4,2,86,0
city_73,0.754,1,0,0,0,1,2,2,1,0,100,0
city_21,0.624,1,1,0,1,1,1,1,3,1,134,0
city_103,0.92,1,1,0,1,0,3,1,4,1,21,0
city_45,0.89,1,1,0,1,1,4,1,4,1,106,0
city_102,0.804,1,1,0,1,1,2,2,4,1,45,0
city_160,0.92,1,0,0,0,1,2,1,4,0,4,0
city_114,0.9259999999999999,1,1,0,1,1,3,1,2,1,134,0
city_74,0.579,1,0,1,0,1,1,1,4,0,38,0
city_114,0.9259999999999999,1,1,0,0,1,3,1,4,1,78,0
Other,0.698,1,0,1,1,1,1,1,4,1,81,1
Other,0.5579999999999999,1,1,0,1,1,1,1,4,1,80,0
city_67,0.855,1,1,0,1,1,2,1,4,1,24,0
city_67,0.855,1,1,0,1,1,2,2,4,2,108,0
city_21,0.624,1,0,0,1,0,1,1,4,1,31,0
city_103,0.92,1,1,0,1,1,3,2,4,2,100,0
city_160,0.92,1,0,0,1,1,2,1,4,0,33,0
city_21,0.624,2,1,0,1,1,1,3,4,1,214,0
Other,0.625,1,1,0,1,1,3,1,4,0,188,0
city_21,0.624,1,0,1,1,1,1,1,4,0,15,0
city_103,0.92,1,1,0,1,1,3,1,1,1,314,0
city_103,0.92,1,1,0,1,1,4,2,4,2,128,0
city_103,0.92,1,1,0,1,1,3,3,4,1,138,0
city_21,0.624,1,0,1,1,1,1,1,4,0,21,1
city_103,0.92,1,1,0,1,1,3,1,2,1,90,0
Other,0.7759999999999999,1,1,1,1,1,2,1,4,1,31,1
city_90,0.698,1,0,1,1,1,1,1,3,1,29,0
city_16,0.91,1,0,1,1,1,1,3,1,2,84,0
city_103,0.92,2,1,0,1,1,4,3,1,1,31,0
city_83,0.9229999999999999,1,1,0,1,1,4,1,4,1,12,0
city_21,0.624,1,1,0,1,1,1,1,4,1,50,0
city_28,0.9390000000000001,1,0,0,1,1,4,2,1,2,46,0
city_114,0.9259999999999999,1,1,0,1,1,1,3,4,1,19,0
city_162,0.767,1,1,1,1,1,3,2,4,1,36,1
city_103,0.92,1,1,0,1,1,3,3,4,1,136,0
city_67,0.855,1,1,1,1,1,2,3,4,1,34,0
city_102,0.804,1,1,0,1,0,1,1,4,1,40,0
city_67,0.855,1,1,1,1,1,3,2,4,1,20,1
city_114,0.9259999999999999,1,1,0,1,1,3,1,4,1,162,0
city_160,0.92,3,0,1,1,0,1,3,4,1,112,1
city_103,0.92,1,1,0,1,0,4,1,4,1,90,0
city_103,0.92,1,1,0,1,1,4,1,4,2,35,0
city_45,0.89,1,0,0,1,1,4,2,3,1,40,0
city_71,0.884,1,1,0,1,1,3,1,4,1,36,0
city_21,0.624,1,0,1,1,1,1,1,4,1,154,0
city_116,0.743,1,0,0,1,1,3,2,4,1,4,0
city_136,0.897,1,1,0,1,1,3,2,4,2,34,0
city_136,0.897,1,1,0,1,1,3,1,2,1,51,0
city_173,0.878,1,1,0,1,1,4,3,4,2,222,0
city_103,0.92,1,1,0,1,0,1,1,4,1,77,0
city_67,0.855,1,1,1,1,0,3,1,4,2,45,1
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,2,25,0
city_71,0.884,2,0,1,1,1,1,2,4,1,16,0
city_103,0.92,2,1,0,1,0,2,1,4,1,81,0
city_103,0.92,1,0,0,1,0,1,1,4,1,4,0
city_102,0.804,2,1,0,1,1,1,1,4,0,62,0
city_103,0.92,1,1,0,1,1,4,3,4,1,13,0
city_16,0.91,1,0,1,1,1,2,1,4,1,50,0
city_103,0.92,1,1,0,1,1,4,1,4,2,178,0
city_100,0.887,1,1,1,1,1,2,1,4,1,28,0
city_16,0.91,2,0,1,0,1,1,1,4,1,32,0
city_103,0.92,1,1,1,1,1,4,2,4,2,8,0
city_103,0.92,1,1,0,1,1,3,3,4,2,36,0
city_105,0.794,1,0,0,0,1,1,1,4,0,14,0
city_83,0.9229999999999999,1,1,1,1,1,1,3,4,2,70,1
city_160,0.92,1,1,0,1,1,3,2,4,1,166,1
city_89,0.925,1,1,0,1,1,2,1,2,1,42,1
city_105,0.794,1,0,0,1,0,1,1,4,0,8,0
city_16,0.91,1,1,0,1,1,4,1,4,2,37,0
city_99,0.915,1,1,0,1,1,4,1,4,1,51,1
city_16,0.91,1,0,0,1,1,3,3,3,2,88,0
Other,0.698,1,1,0,1,1,4,1,4,2,95,1
city_103,0.92,1,1,0,1,1,3,1,3,0,314,0
city_114,0.9259999999999999,1,1,0,1,1,4,3,4,2,13,0
city_103,0.92,1,1,0,1,0,4,2,4,2,136,0
city_173,0.878,1,0,0,0,1,1,1,4,0,47,0
city_45,0.89,1,1,0,1,1,4,2,4,1,6,1
city_102,0.804,1,0,0,1,1,1,2,4,1,19,0
city_73,0.754,1,1,1,1,1,1,2,4,1,39,1
city_103,0.92,1,1,1,1,1,1,1,4,1,107,1
city_21,0.624,1,0,1,1,1,1,1,4,1,6,0
city_103,0.92,1,1,0,1,1,4,2,2,1,4,0
city_73,0.754,1,1,0,1,1,3,3,4,2,20,0
city_160,0.92,1,0,1,1,1,2,2,4,1,50,0
city_16,0.91,1,0,1,0,1,1,1,4,0,69,0
city_165,0.903,1,1,0,1,1,4,3,4,1,86,0
city_103,0.92,1,1,0,1,1,3,3,4,2,29,0
city_16,0.91,1,0,0,1,1,4,2,4,1,100,0
city_160,0.92,1,1,0,1,1,4,1,4,1,138,0
city_97,0.925,1,1,0,1,1,4,1,4,2,34,0
city_11,0.55,1,0,0,1,1,1,1,3,1,80,0
city_103,0.92,1,1,1,1,1,1,3,4,1,13,0
city_105,0.794,1,1,1,0,1,1,1,4,1,91,0
city_36,0.893,1,0,0,0,1,1,1,4,0,17,0
city_103,0.92,1,1,0,1,1,4,3,4,2,36,0
city_99,0.915,1,0,1,0,1,1,1,4,1,192,0
city_103,0.92,1,1,0,1,1,1,3,4,1,9,0
city_103,0.92,1,1,1,1,1,1,1,3,1,54,0
city_75,0.9390000000000001,2,0,1,1,1,1,1,3,1,17,0
city_103,0.92,1,1,0,1,1,3,2,4,1,34,0
city_21,0.624,1,0,1,0,1,1,1,4,0,75,0
city_97,0.925,1,1,0,1,1,1,1,4,1,35,0
city_103,0.92,1,1,0,1,1,3,1,2,1,14,0
city_103,0.92,1,1,0,1,1,3,2,4,1,55,0
city_114,0.9259999999999999,1,1,0,0,1,3,2,4,2,74,0
city_16,0.91,1,1,0,1,1,4,3,4,2,62,0
city_98,0.9490000000000001,1,1,0,1,1,3,1,4,1,36,0
city_103,0.92,1,1,0,1,0,1,2,4,1,22,0
city_10,0.895,1,1,0,1,1,4,1,4,2,280,0
Other,0.769,1,1,1,1,1,1,3,4,1,11,0
city_21,0.624,1,1,0,1,1,1,1,4,1,28,0
city_83,0.9229999999999999,1,0,1,1,1,1,2,4,1,25,0
city_103,0.92,1,1,0,1,1,3,1,4,1,34,0
city_16,0.91,1,1,0,1,1,4,1,4,1,50,0
city_114,0.9259999999999999,1,1,0,1,1,1,2,1,1,29,0
city_173,0.878,1,1,1,1,1,4,1,4,0,48,0
city_21,0.624,1,0,1,1,1,1,1,4,0,48,1
city_103,0.92,1,1,0,1,1,2,3,4,0,31,0
city_114,0.9259999999999999,1,0,1,0,1,1,1,4,0,29,0
city_103,0.92,1,0,0,0,1,1,1,4,0,43,0
city_98,0.9490000000000001,1,1,0,1,1,2,1,4,2,19,0
city_28,0.9390000000000001,1,0,0,1,0,2,1,1,0,16,0
city_103,0.92,2,1,0,1,0,3,1,4,1,28,0
city_103,0.92,1,1,1,0,1,1,1,4,1,116,0
city_11,0.55,1,0,1,1,1,1,1,4,1,6,0
city_103,0.92,1,1,0,1,0,1,1,2,1,18,0
city_40,0.7759999999999999,1,1,0,1,1,2,2,4,0,101,0
city_103,0.92,2,1,0,1,0,3,3,4,1,48,0
city_103,0.92,1,1,0,1,1,2,1,4,1,26,1
city_103,0.92,2,1,0,1,1,2,3,4,2,20,1
city_105,0.794,1,1,1,1,1,2,1,4,1,11,0
city_21,0.624,1,0,0,0,1,1,1,4,0,81,0
city_73,0.754,1,1,0,1,1,2,1,2,1,99,0
Other,0.698,1,1,0,1,1,4,2,4,2,36,0
city_21,0.624,1,1,0,1,1,1,1,3,1,32,0
city_23,0.899,1,0,1,1,0,2,1,4,0,17,0
city_71,0.884,1,1,0,1,1,4,1,4,2,118,0
city_104,0.924,1,1,0,1,1,3,1,4,1,2,0
Other,0.769,1,1,1,1,1,1,1,4,1,19,0
city_160,0.92,2,1,0,1,1,1,1,4,1,11,0
city_103,0.92,1,1,0,1,1,3,3,4,2,31,1
city_61,0.9129999999999999,1,1,0,1,1,4,1,1,2,3,0
city_136,0.897,1,1,0,1,1,4,1,4,1,15,0
city_104,0.924,1,0,1,1,1,2,1,4,1,21,0
city_36,0.893,2,0,1,0,1,1,1,1,1,146,0
city_21,0.624,1,1,1,1,1,2,1,4,1,94,0
city_10,0.895,1,1,0,1,1,3,2,1,1,4,0
city_103,0.92,1,1,0,1,1,1,1,4,1,44,0
city_41,0.8270000000000001,1,0,0,1,1,1,1,4,0,214,0
city_103,0.92,1,1,0,1,1,3,1,4,1,50,0
city_83,0.9229999999999999,1,0,0,0,1,1,1,4,0,103,0
city_103,0.92,1,1,0,1,1,4,1,4,1,130,0
city_67,0.855,1,1,1,0,1,1,3,4,1,22,0
city_103,0.92,1,0,1,1,1,2,1,4,1,11,0
city_103,0.92,1,1,0,1,1,2,3,4,2,146,0
city_21,0.624,1,0,1,0,1,1,1,4,0,18,0
city_160,0.92,1,0,0,0,1,1,3,4,1,153,0
Other,0.84,1,1,0,1,1,1,1,4,1,41,1
city_100,0.887,1,1,1,1,1,4,1,4,1,23,0
city_103,0.92,1,1,0,1,1,4,2,4,2,19,0
city_21,0.624,1,0,1,0,1,1,1,4,0,50,0
city_100,0.887,1,1,0,0,1,1,1,4,1,45,0
city_46,0.762,1,0,1,1,1,2,1,4,1,46,0
city_159,0.843,1,1,0,1,1,3,2,4,1,68,0
city_103,0.92,1,1,0,1,0,4,1,4,1,154,0
city_136,0.897,1,1,0,1,1,2,1,4,1,133,0
city_65,0.802,1,0,1,0,1,1,1,4,0,43,0
city_103,0.92,2,0,0,1,0,1,1,3,1,54,0
city_21,0.624,1,0,1,1,1,1,2,4,2,20,0
city_21,0.624,1,1,0,1,1,2,3,4,1,108,0
city_114,0.9259999999999999,1,1,0,1,1,3,1,2,1,32,0
city_103,0.92,1,1,0,1,1,3,1,4,2,111,0
city_103,0.92,1,0,0,0,1,1,1,4,1,27,1
city_102,0.804,1,1,0,1,1,2,3,4,1,23,0
city_160,0.92,1,0,0,1,1,2,3,1,1,24,0
city_103,0.92,1,1,0,1,1,2,2,4,1,4,0
Other,0.5579999999999999,1,0,1,1,1,1,1,4,1,332,0
city_103,0.92,1,1,0,1,1,3,1,2,1,59,1
city_16,0.91,1,1,0,1,1,3,2,4,1,60,0
city_50,0.8959999999999999,1,1,0,0,1,2,1,2,1,8,0
Other,0.579,1,0,1,1,1,1,1,4,1,28,1
city_103,0.92,1,0,1,1,1,2,1,4,1,47,0
city_160,0.92,1,1,0,1,0,4,1,4,1,46,0
city_16,0.91,1,1,0,1,1,3,1,4,1,196,0
city_16,0.91,1,0,1,0,1,1,1,4,1,10,0
city_114,0.9259999999999999,1,1,0,1,1,3,1,4,2,136,0
city_103,0.92,1,0,0,0,1,1,1,4,0,144,0
city_61,0.9129999999999999,1,1,0,1,1,4,1,4,1,16,0
city_21,0.624,2,1,0,1,1,1,1,4,1,79,0
city_100,0.887,1,1,0,0,1,1,1,4,1,26,0
city_16,0.91,1,1,0,1,1,2,3,4,1,125,1
city_103,0.92,1,1,1,1,0,3,3,3,1,30,0
city_74,0.579,2,1,0,1,1,1,1,4,1,80,0
city_103,0.92,1,1,0,1,1,3,3,4,1,64,0
city_103,0.92,1,1,0,1,1,1,2,4,1,80,0
city_114,0.9259999999999999,1,1,0,1,1,2,1,4,1,106,0
city_97,0.925,1,1,1,1,1,1,1,4,1,118,1
city_103,0.92,1,1,0,1,1,4,1,2,1,27,0
city_114,0.9259999999999999,1,1,0,0,1,3,2,4,1,6,0
city_11,0.55,2,1,0,1,1,1,1,4,1,280,0
city_45,0.89,1,1,0,0,1,3,2,4,2,130,0
Other,0.745,1,1,1,1,1,1,1,4,1,17,0
city_16,0.91,1,1,0,1,1,1,1,4,1,90,0
Other,0.7759999999999999,2,0,1,1,1,1,3,4,1,111,0
city_103,0.92,1,1,0,1,1,2,2,4,1,70,0
city_21,0.624,2,1,1,1,1,1,1,3,1,36,0
city_114,0.9259999999999999,1,0,0,0,1,1,1,4,0,37,0
city_114,0.9259999999999999,1,1,0,1,1,2,3,4,1,92,0
city_74,0.579,1,1,0,1,1,1,1,4,1,37,1
Other,0.7659999999999999,1,1,1,0,1,2,1,4,1,131,0
city_136,0.897,1,1,0,1,1,4,3,4,1,39,0
city_16,0.91,1,1,1,0,1,2,2,4,1,12,0
city_103,0.92,1,1,0,1,1,3,3,4,1,77,0
city_73,0.754,1,0,1,0,1,1,1,4,1,298,0
city_16,0.91,1,1,0,1,1,4,1,4,2,182,0
city_103,0.92,1,1,0,1,1,2,3,4,1,22,0
city_103,0.92,1,1,0,1,0,4,1,2,2,77,0
city_114,0.9259999999999999,1,1,0,0,1,2,1,4,2,110,0
city_173,0.878,1,1,0,1,1,4,1,4,1,29,0
city_103,0.92,2,1,0,1,1,3,3,1,2,10,0
city_16,0.91,1,0,0,1,1,2,3,1,1,55,1
city_11,0.55,1,1,0,1,1,1,2,4,1,56,0
city_103,0.92,1,1,0,1,1,2,1,4,1,27,0
city_103,0.92,2,1,0,1,1,4,3,4,1,28,0
city_103,0.92,1,1,0,1,1,3,2,4,1,55,0
city_114,0.9259999999999999,1,1,0,1,1,2,3,4,1,262,0
city_67,0.855,1,1,0,0,1,3,1,4,2,66,0
city_104,0.924,1,0,1,1,0,1,1,4,0,55,0
city_114,0.9259999999999999,1,0,0,1,1,2,1,4,0,106,0
city_21,0.624,1,1,0,1,1,3,2,4,1,110,1
city_23,0.899,1,0,1,1,1,1,1,4,0,28,0
city_73,0.754,1,0,1,0,1,1,3,4,1,328,0
city_65,0.802,2,1,0,1,1,1,3,4,1,108,0
city_67,0.855,1,0,1,0,1,1,1,4,1,43,0
city_100,0.887,1,0,1,0,1,2,1,4,1,12,0
city_75,0.9390000000000001,1,1,0,1,1,3,1,4,1,50,0
city_61,0.9129999999999999,1,1,0,1,1,4,1,2,1,21,0
city_73,0.754,1,1,0,1,1,4,1,4,0,89,0
city_103,0.92,1,1,0,1,1,3,3,4,1,96,0
city_11,0.55,2,1,0,1,1,2,1,2,1,23,0
city_103,0.92,1,0,0,0,1,1,1,4,0,96,0
city_21,0.624,1,1,0,1,1,1,1,4,1,264,0
city_75,0.9390000000000001,1,1,0,1,1,4,1,4,1,56,1
city_16,0.91,1,1,0,1,1,4,1,4,1,54,0
city_160,0.92,1,1,0,1,1,3,3,4,2,47,0
city_138,0.836,1,1,0,1,1,3,3,4,0,13,1
city_102,0.804,1,1,0,1,1,2,2,4,1,82,0
city_103,0.92,1,1,1,1,1,1,1,3,1,17,1
city_71,0.884,1,1,0,1,1,4,1,4,1,306,0
city_24,0.698,1,0,1,0,1,1,1,4,1,6,0
city_16,0.91,1,1,0,1,1,2,1,4,1,39,0
city_16,0.91,2,0,1,1,1,2,1,4,2,89,1
city_114,0.9259999999999999,1,1,0,1,1,3,2,1,2,58,0
city_67,0.855,1,1,0,1,1,4,2,4,2,26,0
city_160,0.92,1,1,0,1,1,4,2,4,1,20,0
city_21,0.624,1,1,0,1,1,1,1,4,1,52,0
city_136,0.897,1,0,1,0,1,1,1,4,0,22,0
city_162,0.767,1,0,0,1,0,1,1,4,1,26,0
Other,0.8270000000000001,1,1,0,1,1,4,1,4,2,61,0
city_73,0.754,1,1,1,1,1,1,1,4,1,13,0
city_41,0.8270000000000001,1,1,0,1,1,4,1,2,2,154,0
city_16,0.91,1,0,0,0,1,1,1,4,1,70,0
city_103,0.92,1,1,0,1,1,3,3,4,1,224,0
city_21,0.624,1,1,0,1,1,3,1,4,2,161,0
city_65,0.802,1,0,0,1,1,1,1,4,1,29,0
city_103,0.92,1,1,0,1,1,3,2,3,1,21,0
city_23,0.899,1,1,0,1,0,3,1,4,1,150,0
city_11,0.55,1,1,0,0,1,1,1,4,1,12,0
city_16,0.91,1,1,0,1,1,1,1,4,1,87,0
city_103,0.92,1,1,0,1,1,4,2,4,1,21,0
city_123,0.738,1,1,1,1,1,1,1,3,1,75,1
city_16,0.91,1,1,0,1,1,4,3,4,2,51,0
city_173,0.878,1,0,0,1,0,4,3,1,1,51,0
city_67,0.855,1,1,1,1,1,2,1,4,1,62,0
city_114,0.9259999999999999,1,0,0,1,0,1,1,4,1,56,1
city_21,0.624,1,0,1,1,1,1,1,4,0,13,1
city_160,0.92,1,1,0,1,1,2,2,4,1,20,0
city_10,0.895,3,0,0,1,1,1,1,4,0,83,0
city_100,0.887,1,1,0,1,1,2,2,4,1,67,1
city_67,0.855,1,0,0,0,1,1,1,4,0,63,0
city_19,0.682,2,1,0,1,1,2,1,4,1,71,0
city_160,0.92,1,1,0,1,1,4,1,4,1,36,0
city_114,0.9259999999999999,1,1,0,1,1,1,1,2,1,12,0
city_46,0.762,1,1,0,1,1,2,1,4,2,70,0
city_136,0.897,1,0,0,1,1,3,3,1,2,29,0
city_103,0.92,1,0,0,1,0,4,1,1,2,43,0
city_16,0.91,1,1,0,1,1,2,1,4,1,36,0
city_16,0.91,1,1,0,0,1,1,1,4,1,34,0
city_103,0.92,2,1,0,1,1,3,1,1,1,53,0
city_103,0.92,1,1,0,1,1,4,1,4,2,7,0
city_103,0.92,1,1,1,1,1,4,1,4,1,39,1
city_103,0.92,1,0,1,1,1,2,3,4,1,16,0
city_21,0.624,1,0,0,1,1,1,1,4,1,46,1
city_103,0.92,2,0,0,1,1,2,2,1,1,28,0
city_23,0.899,1,1,0,1,1,3,1,2,1,12,0
city_103,0.92,1,1,0,1,1,3,3,1,1,32,0
city_21,0.624,1,0,1,1,1,2,3,4,1,28,0
city_64,0.6659999999999999,1,1,0,1,1,2,1,2,1,29,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,1,40,0
city_103,0.92,1,1,0,1,1,4,2,2,2,31,0
city_103,0.92,1,1,0,1,1,4,3,4,1,72,0
city_102,0.804,1,1,0,1,1,2,3,4,1,176,1
city_103,0.92,1,0,1,1,1,2,1,4,0,87,0
city_102,0.804,1,0,1,1,1,1,1,4,0,102,0
city_114,0.9259999999999999,1,1,0,1,1,4,1,4,1,92,0
city_103,0.92,1,0,0,0,1,1,1,4,1,7,0
city_45,0.89,1,1,0,0,1,3,1,4,1,50,1
Other,0.8270000000000001,1,0,0,1,1,1,1,4,1,78,0
city_73,0.754,1,1,1,1,1,2,1,4,1,136,1
city_65,0.802,1,0,1,0,1,1,1,4,0,12,0
city_16,0.91,1,1,1,1,1,1,3,4,1,146,0
city_136,0.897,1,1,0,1,1,1,1,2,1,30,0
city_114,0.9259999999999999,1,1,0,1,1,1,3,4,1,53,0
city_65,0.802,1,1,0,1,1,2,1,4,1,124,0
city_16,0.91,1,1,0,1,0,4,1,4,2,22,0
city_57,0.866,1,0,0,0,1,3,2,4,1,14,0
city_16,0.91,1,0,1,1,1,1,1,4,1,56,0
city_149,0.6890000000000001,1,1,1,1,1,2,2,4,1,32,0
city_103,0.92,1,1,0,1,1,4,1,4,1,19,0
city_21,0.624,1,1,0,1,1,1,1,4,1,8,0
city_105,0.794,1,1,0,1,0,3,2,4,1,15,0
city_103,0.92,1,1,0,1,1,1,2,4,1,67,0
city_61,0.9129999999999999,1,0,0,1,1,4,3,1,1,78,0
Other,0.698,1,0,0,1,1,1,1,4,0,37,0
city_160,0.92,1,1,0,1,1,2,3,1,1,158,0
city_16,0.91,1,1,0,0,1,2,1,4,1,12,0
city_10,0.895,1,1,0,1,0,3,2,4,1,192,0
Other,0.742,1,1,0,1,0,1,1,4,1,188,0
city_103,0.92,1,1,0,1,1,2,1,4,2,125,0
city_57,0.866,1,1,0,1,1,4,1,2,1,55,0
city_103,0.92,1,1,0,1,1,2,1,4,2,58,0
city_138,0.836,1,0,0,0,1,1,1,4,0,9,0
city_16,0.91,1,1,0,1,1,1,3,4,1,8,0
city_75,0.9390000000000001,1,0,1,1,1,2,1,4,1,30,0
city_102,0.804,1,1,1,1,0,1,1,2,1,43,0
Other,0.789,1,1,0,1,1,1,1,4,0,23,1
city_16,0.91,1,0,1,0,1,2,1,4,0,33,0
city_45,0.89,1,0,1,1,1,2,1,4,1,28,0
city_114,0.9259999999999999,1,1,0,0,1,1,1,2,1,96,0
city_16,0.91,1,1,0,1,1,2,2,4,2,31,0
city_114,0.9259999999999999,2,1,0,1,0,1,1,4,1,82,0
city_75,0.9390000000000001,1,0,0,1,1,1,1,4,0,62,0
city_19,0.682,1,0,0,0,1,1,1,4,0,62,0
city_21,0.624,1,0,1,1,1,1,1,4,0,98,1
city_114,0.9259999999999999,1,1,0,1,1,4,2,4,0,57,0
city_97,0.925,1,1,0,1,1,4,3,4,2,19,0
city_103,0.92,1,1,0,1,1,4,1,4,2,43,0
Other,0.775,1,1,0,1,1,1,1,4,1,12,0
city_67,0.855,2,1,0,1,1,1,1,4,1,5,0
city_103,0.92,1,1,0,1,1,2,1,4,1,43,1
city_103,0.92,1,1,0,1,1,2,3,4,1,44,0
city_50,0.8959999999999999,1,1,0,1,1,3,1,3,1,34,0
city_16,0.91,1,0,1,1,1,1,3,4,1,48,0
city_102,0.804,2,0,0,1,0,1,1,4,1,190,0
city_16,0.91,1,1,0,1,1,1,1,4,1,18,0
city_67,0.855,1,1,1,1,1,1,3,4,1,15,0
city_103,0.92,1,1,0,1,1,4,2,4,1,9,0
city_67,0.855,2,1,1,1,1,2,3,4,1,58,0
city_102,0.804,1,0,0,1,1,3,1,4,1,136,1
city_102,0.804,1,1,0,1,1,2,2,4,1,14,0
city_16,0.91,1,1,1,1,1,4,2,4,2,146,0
city_36,0.893,1,1,0,1,1,1,1,4,1,114,0
city_73,0.754,1,1,0,1,1,3,1,4,1,71,0
city_21,0.624,1,1,0,1,1,3,3,4,1,40,0
Other,0.698,1,1,0,1,1,3,1,2,1,28,0
city_16,0.91,1,0,0,1,1,3,3,4,1,56,0
city_162,0.767,1,1,0,1,1,2,1,4,1,46,0
city_160,0.92,2,0,1,1,1,2,1,4,1,24,0
city_116,0.743,2,1,0,1,0,2,2,4,1,9,0
Other,0.479,1,1,1,1,1,4,3,4,2,44,0
city_21,0.624,1,0,1,0,1,1,1,4,1,56,0
city_103,0.92,1,1,0,1,0,4,1,4,1,39,0
city_160,0.92,1,1,0,1,1,1,2,4,1,94,0
city_21,0.624,1,0,1,0,1,1,1,4,0,111,0
city_21,0.624,1,1,0,1,1,1,1,4,0,25,1
city_10,0.895,1,1,0,1,1,4,1,4,1,14,0
city_103,0.92,1,0,1,0,1,2,1,4,0,200,0
