enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,permutation
7212,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,37,0,62
17629,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,3,101,1,18
13000,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,72,0,15
26996,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,Other,11~20 years,less than 100,Funded Startup,2,112,0,84
28325,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,96,0,38
18648,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,1,17,0,80
27850,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,34,0,13
3955,city_16,0.91,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,108,0,17
33050,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,12,0,40
7484,city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,> 20 years,1000 +,Pvt Ltd,>4,26,0,42
5189,city_16,0.91,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,64,1,27
9861,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,11~20 years,1000 +,Public Sector,>4,94,0,21
18605,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,28,0,23
26745,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,9,0,44
3125,city_104,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,less than 100,Early Stage Startup,never,60,0,146
19569,city_144,0.84,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 1000,Pvt Ltd,1,6,1,9
19946,city_61,0.9129999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,29,1,27
29275,city_165,0.903,Male,No relevent experience,Part time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,63,1,41
12104,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,14,0,33
28795,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,3,226,0,8
29044,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,36,0,58
13820,city_100,0.887,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,13,0,94
26970,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,2,77,0,16
26650,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,7,0,57
21832,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Phd,STEM,0~5 years,1000 +,Pvt Ltd,never,47,0,21
31260,city_8,0.698,Female,No relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,72,0,136
26516,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,3,25,0,111
7995,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,2,66,0,39
3106,city_114,0.9259999999999999,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 1000,Pvt Ltd,1,58,0,31
11214,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 100,Pvt Ltd,1,106,1,170
11941,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,91,0,302
7996,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Public Sector,2,6,0,94
1294,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 1000,Other,never,40,1,31
19215,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,6~10 years,1000 +,Pvt Ltd,1,57,0,57
16064,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,220,0,72
28852,city_138,0.836,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,108,0,135
8069,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,2,39,0,112
13410,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Public Sector,1,5,1,36
32526,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,5,0,63
25788,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,> 20 years,less than 100,Pvt Ltd,1,51,1,65
15040,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,1,23,0,39
1084,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,222,0,50
20228,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,25,0,91
6589,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,40,0,17
16801,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,45,0,6
22417,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,28,1,41
26622,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,5,0,23
10087,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,67,0,23
8040,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,57,0,12
17256,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Early Stage Startup,1,19,0,12
22140,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Public Sector,2,28,0,110
32353,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,73,0,147
29051,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 1000,Pvt Ltd,never,22,0,39
18386,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Public Sector,1,95,1,82
12519,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,44,0,20
19780,city_105,0.794,Female,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,1,53,0,64
20203,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,1,76,0,36
13668,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Funded Startup,1,33,0,22
26394,city_11,0.55,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,1,216,0,133
12095,city_83,0.9229999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,>4,24,0,46
30989,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Public Sector,2,47,0,18
19202,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,26,0,85
17919,city_116,0.743,Male,No relevent experience,Full time course,Graduate,Humanities,0~5 years,less than 100,Pvt Ltd,never,298,1,58
14302,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,2,23,0,60
32288,city_103,0.92,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,4,56,0,90
10663,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,never,14,1,44
6395,city_67,0.855,Female,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,56,0,18
15818,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Early Stage Startup,2,82,0,42
30081,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Funded Startup,1,48,1,182
3554,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,2,28,0,32
31287,city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,12,0,69
13404,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,4,242,0,56
30155,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,53,0,107
3520,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,Business Degree,6~10 years,less than 100,Pvt Ltd,4,112,0,62
28401,city_74,0.579,Male,Has relevent experience,Part time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,2,43,0,67
27480,city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,45,0,20
3965,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Funded Startup,2,114,0,92
21512,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,67,0,89
12602,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,68,0,47
14753,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Funded Startup,2,210,0,110
16450,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,50,0,28
20127,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,NGO,>4,28,0,12
17410,city_24,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,2,48,0,98
22328,city_19,0.682,Male,No relevent experience,Part time course,Graduate,STEM,6~10 years,less than 1000,Public Sector,1,110,0,79
25866,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,>4,6,1,30
2016,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,2,108,0,123
30396,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Early Stage Startup,never,17,0,85
28149,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,25,1,124
22589,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,Other,11~20 years,less than 100,Early Stage Startup,1,6,0,30
22485,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,46,0,77
22110,city_103,0.92,Female,Has relevent experience,Full time course,Masters,STEM,> 20 years,less than 100,Pvt Ltd,3,80,0,298
22598,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,6,0,56
8655,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,80,1,284
10326,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,>4,14,1,8
16672,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,47,0,30
33258,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Masters,STEM,6~10 years,less than 100,Pvt Ltd,4,111,1,40
11661,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,74,0,39
19409,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,154,1,9
5117,city_160,0.92,Male,No relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,13,0,102
26840,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Other,6~10 years,1000 +,Pvt Ltd,2,18,0,21
19522,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,4,8,0,102
15998,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,never,182,0,4
17038,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,25,0,21
17587,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,6,0,134
32145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,11~20 years,less than 100,Pvt Ltd,>4,36,0,12
11555,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,>4,63,0,109
31603,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,10,0,78
11924,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,76,0,196
15087,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Funded Startup,1,57,0,158
30603,city_16,0.91,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,41,0,39
11673,city_67,0.855,Male,Has relevent experience,Part time course,Masters,STEM,0~5 years,1000 +,Pvt Ltd,1,47,0,102
1262,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,2,12,0,44
12458,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,Business Degree,11~20 years,less than 100,Pvt Ltd,3,63,0,6
5671,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,2,38,0,17
24668,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,17,0,59
2095,city_67,0.855,Male,No relevent experience,no_enrollment,Primary School,STEM,6~10 years,less than 100,Pvt Ltd,4,62,0,29
11302,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Funded Startup,1,21,0,182
18871,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,3,41,0,278
10751,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,324,0,146
30513,city_61,0.9129999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,71,0,12
29880,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,10,0,21
23554,city_176,0.764,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,94,0,58
27578,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,0~5 years,1000 +,NGO,1,110,0,7
29718,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,> 20 years,less than 100,Pvt Ltd,>4,6,0,112
1428,city_102,0.804,Female,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,72,0,35
20459,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,6,0,16
20401,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Public Sector,>4,40,0,182
28768,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,29,0,22
11907,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,1,56,0,24
30157,city_162,0.767,Male,Has relevent experience,Part time course,Masters,STEM,6~10 years,less than 100,Pvt Ltd,2,79,0,14
11512,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,5,0,65
5979,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,>4,6,1,81
31857,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,202,0,9
26111,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6~10 years,1000 +,Pvt Ltd,1,21,0,9
12738,city_28,0.9390000000000001,Male,Has relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,>4,85,0,15
17492,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,Other,11~20 years,less than 100,Pvt Ltd,>4,17,0,9
16053,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,>4,49,0,8
8470,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,1,11,0,13
9070,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 1000,Pvt Ltd,2,131,0,38
11695,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,>4,32,0,140
5481,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,>4,34,0,96
16223,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,11~20 years,less than 100,Pvt Ltd,4,136,0,206
6803,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,1000 +,Pvt Ltd,1,89,0,28
27972,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,90,0,35
9021,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Funded Startup,>4,248,0,28
31330,city_23,0.899,Female,Has relevent experience,Part time course,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,3,69,0,54
5130,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Early Stage Startup,1,40,0,45
8673,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,3,74,0,142
33231,city_21,0.624,Other,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,64,0,47
11354,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,25,0,18
26105,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,2,74,0,91
15501,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,never,39,0,6
10803,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 100,Pvt Ltd,4,322,0,22
7407,city_55,0.7390000000000001,Male,No relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,50,1,56
24622,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,77,0,103
32367,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,102,0,50
22977,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,50,0,44
5336,city_73,0.754,Male,Has relevent experience,Part time course,High School,STEM,0~5 years,less than 100,Funded Startup,2,57,0,117
12692,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,160,0,50
18753,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 100,Funded Startup,4,72,0,68
28772,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,6~10 years,less than 100,NGO,1,17,0,11
20015,city_138,0.836,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 100,Public Sector,2,21,0,15
32729,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,Humanities,6~10 years,less than 100,Pvt Ltd,4,23,1,180
18553,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,11,0,8
15458,city_149,0.6890000000000001,Male,No relevent experience,Part time course,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,20,1,40
23169,city_98,0.9490000000000001,Male,No relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,18,0,40
6475,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,204,0,20
22054,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,31,1,50
11572,city_65,0.802,Male,Has relevent experience,Full time course,High School,STEM,0~5 years,1000 +,Pvt Ltd,1,27,0,101
186,city_118,0.722,Male,No relevent experience,Full time course,Graduate,Humanities,6~10 years,less than 100,Pvt Ltd,2,162,0,56
19048,city_28,0.9390000000000001,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,1000 +,Pvt Ltd,3,59,0,107
30569,city_141,0.763,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,2,50,0,51
4047,city_46,0.762,Male,No relevent experience,Part time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,20,0,67
14635,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,126,0,82
24329,city_114,0.9259999999999999,Male,No relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,184,0,152
4720,city_67,0.855,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,1000 +,Pvt Ltd,1,105,0,28
22206,city_23,0.899,Male,Has relevent experience,Part time course,High School,STEM,11~20 years,less than 100,Funded Startup,1,22,1,18
15932,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,126,0,60
32215,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,>4,49,0,108
23729,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,35,0,36
18487,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Primary School,STEM,6~10 years,less than 100,Pvt Ltd,never,56,0,56
4740,city_70,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,44,0,48
10311,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,106,0,8
21090,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,0~5 years,less than 1000,Pvt Ltd,2,23,0,4
4327,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,12,0,102
5023,city_141,0.763,Male,Has relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,never,55,0,81
25210,city_114,0.9259999999999999,Male,No relevent experience,Part time course,High School,STEM,0~5 years,1000 +,Pvt Ltd,2,5,0,43
13427,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,4,103,0,72
25204,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,86,0,11
2821,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,2,8,0,17
25034,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,9,0,85
10864,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,51,0,40
18392,city_101,0.5579999999999999,Male,No relevent experience,Part time course,Graduate,Other,0~5 years,less than 100,Pvt Ltd,2,304,1,78
1528,city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,81,0,150
16343,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,17,0,28
8104,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,never,15,0,13
26135,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,126,1,53
30738,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,0~5 years,less than 1000,Pvt Ltd,>4,128,0,226
8200,city_36,0.893,Male,No relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 1000,NGO,1,88,0,90
1533,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,2,106,0,25
8800,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Public Sector,2,31,0,56
4233,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,2,50,0,22
33376,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Business Degree,6~10 years,1000 +,Public Sector,4,74,0,73
6541,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,> 20 years,less than 100,Pvt Ltd,>4,5,0,9
1944,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,1,23,1,85
17420,city_117,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,106,1,127
14489,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,72,0,33
29023,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,30,0,70
31184,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,130,0,314
22572,city_76,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,138,1,30
3615,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 1000,Pvt Ltd,1,116,0,41
